Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
2016-01-04 00:00:00-05:00,31.732523289644792,31.85789145274638,31.467040415456015,31.850515365600586,14846700,0.0,0.0,0.0,31.850515365600586
2016-01-05 00:00:00-05:00,31.83577179674316,32.160252174523116,31.385928859358824,32.079132080078125,10948000,0.0,0.0,0.0,32.079132080078125
2016-01-06 00:00:00-05:00,31.88739912566473,32.152879261219525,31.762030927372884,32.020137786865234,12718800,0.0,0.0,0.0,32.020137786865234
2016-01-07 00:00:00-05:00,31.673536757721063,31.9685156164653,31.614539298079986,31.806278228759766,12273700,0.0,0.0,0.0,31.806278228759766
2016-01-08 00:00:00-05:00,31.828381611685206,32.04961632517305,31.732512204351405,31.7915096282959,11680800,0.0,0.0,0.0,31.7915096282959
2016-01-11 00:00:00-05:00,31.81362986982066,32.10861134111684,31.798880514940667,31.96112060546875,16389600,0.0,0.0,0.0,31.96112060546875
2016-01-12 00:00:00-05:00,31.983258552272847,32.079127998341576,31.58503703235879,31.83576774597168,14360100,0.0,0.0,0.0,31.83576774597168
2016-01-13 00:00:00-05:00,31.953771142757216,32.093885898786276,31.72516019151137,31.821029663085938,17478900,0.0,0.0,0.0,31.821029663085938
2016-01-14 00:00:00-05:00,31.813647716528404,32.48472826769341,31.71040498760354,32.30036544799805,23083000,0.0,0.0,0.0,32.30036544799805
2016-01-15 00:00:00-05:00,31.975884350438694,32.211868508414746,31.629281387656903,32.01275634765625,18939100,0.0,0.0,0.0,32.01275634765625
2016-01-19 00:00:00-05:00,32.182368805826115,32.58059311522212,32.05700345647162,32.49209976196289,17884600,0.0,0.0,0.0,32.49209976196289
2016-01-20 00:00:00-05:00,32.35935265582153,32.410974003940936,31.30479743597812,31.76201629638672,19900100,0.0,0.0,0.0,31.76201629638672
2016-01-21 00:00:00-05:00,31.85789112629446,31.97588320104117,31.452293545174705,31.73252296447754,14087900,0.0,0.0,0.0,31.73252296447754
2016-01-22 00:00:00-05:00,31.92426653360698,32.322490899305784,31.76940244021968,32.30036544799805,15060500,0.0,0.0,0.0,32.30036544799805
2016-01-25 00:00:00-05:00,32.2856107469234,32.36673082428197,31.9095118947144,32.027503967285156,13521400,0.0,0.0,0.0,32.027503967285156
2016-01-26 00:00:00-05:00,32.101246547681846,32.56584154377656,32.101246547681846,32.24873733520508,11459600,0.0,0.0,0.0,32.24873733520508
2016-01-27 00:00:00-05:00,32.189734041632,32.558459504591575,32.04961656529006,32.32247543334961,13731900,0.0,0.0,0.0,32.32247543334961
2016-01-28 00:00:00-05:00,32.2782339459445,33.05255701339816,32.1012444498524,32.83869552612305,15563900,0.0,0.0,0.0,32.83869552612305
2016-01-29 00:00:00-05:00,33.05256741905711,33.52453580635171,33.05256741905711,33.49503707885742,17940400,0.0,0.0,0.0,33.49503707885742
2016-02-01 00:00:00-05:00,33.34017303043771,33.967008331463084,33.318050391359776,33.81214141845703,29610900,0.0,0.0,0.0,33.81214141845703
2016-02-02 00:00:00-05:00,33.68676153542267,33.996489601711055,33.52452141699411,33.959617614746094,15970100,0.0,0.0,0.0,33.959617614746094
2016-02-03 00:00:00-05:00,34.07761948392317,34.534841256171795,34.070246209665726,34.379974365234375,32952400,0.0,0.0,0.0,34.379974365234375
2016-02-04 00:00:00-05:00,34.350473973408384,34.53483675047523,34.14398575014966,34.232479095458984,27602600,0.0,0.0,0.0,34.232479095458984
2016-02-05 00:00:00-05:00,34.0333771340018,34.47584676941748,33.73102222673197,34.34310531616211,27386300,0.0,0.0,0.0,34.34310531616211
2016-02-08 00:00:00-05:00,34.26936482306925,34.66021313480578,33.90801242706773,34.22511672973633,29012400,0.0,0.0,0.0,34.22511672973633
2016-02-09 00:00:00-05:00,34.10712113551997,34.47584676941748,34.02600104595798,34.34310531616211,22620900,0.0,0.0,0.0,34.34310531616211
2016-02-10 00:00:00-05:00,34.26198436470278,34.49059526470349,33.71627201562832,34.30623245239258,25920600,0.0,0.0,0.0,34.30623245239258
2016-02-11 00:00:00-05:00,34.09236337318216,34.37259557358584,33.68676583845343,33.701515197753906,25390000,0.0,0.0,0.0,33.701515197753906
2016-02-12 00:00:00-05:00,33.679387667662695,33.87112651354863,33.32541150581843,33.598270416259766,21018700,0.0,0.0,0.0,33.598270416259766
2016-02-16 00:00:00-05:00,33.767896140301154,33.885888237305984,33.45816512744254,33.81214141845703,14638600,0.0,0.0,0.0,33.81214141845703
2016-02-17 00:00:00-05:00,33.92275137717996,33.92275137717996,33.52452709889988,33.74576187133789,19080300,0.0,0.0,0.0,33.74576187133789
2016-02-18 00:00:00-05:00,33.67939569374301,34.416846909947445,33.649899783091215,34.29885482788086,18884300,0.0,0.0,0.0,34.29885482788086
2016-02-19 00:00:00-05:00,34.151367736173654,34.24723437133921,33.84901284207897,34.070247650146484,17020100,0.0,0.0,0.0,34.070247650146484
2016-02-22 00:00:00-05:00,34.2546062054605,34.468467712402344,34.06286733263234,34.468467712402344,12436600,0.0,0.0,0.0,34.468467712402344
2016-02-23 00:00:00-05:00,34.357852048937616,34.57908684970951,34.202987969712595,34.49796676635742,11788800,0.0,0.0,0.0,34.49796676635742
2016-02-24 00:00:00-05:00,34.49796188263064,34.72657273851826,34.35047391176402,34.66020202636719,16750900,0.0,0.0,0.0,34.66020202636719
2016-02-25 00:00:00-05:00,34.77082939663546,35.01418685913086,34.667583853141366,35.01418685913086,12161900,0.0,0.0,0.0,35.01418685913086
2016-02-26 00:00:00-05:00,34.81508017213719,34.89620027683199,34.04075675913444,34.04813003540039,32953600,0.0,0.0,0.0,34.04813003540039
2016-02-29 00:00:00-05:00,33.99650635867211,34.4684775891771,33.9670104424529,34.14399719238281,20137800,0.0,0.0,0.0,34.14399719238281
2016-03-01 00:00:00-05:00,34.3209834975095,34.40210358900766,33.76051894524226,33.97438049316406,23641700,0.0,0.0,0.0,33.97438049316406
2016-03-02 00:00:00-05:00,33.885876726737116,34.166108916865106,33.24429509303195,34.15135955810547,30224200,0.0,0.0,0.0,34.15135955810547
2016-03-03 00:00:00-05:00,34.202981257562705,34.357845306396484,33.74575957078786,34.357845306396484,21274100,0.0,0.0,0.0,34.357845306396484
2016-03-04 00:00:00-05:00,34.13663063187465,34.85195667438487,34.05551051671837,34.74134063720703,22128400,0.0,0.0,0.0,34.74134063720703
2016-03-07 00:00:00-05:00,34.682329979729815,35.00681031697907,34.57171398461106,34.93306350708008,18492800,0.0,0.0,0.0,34.93306350708008
2016-03-08 00:00:00-05:00,34.999423292799996,35.30915417128481,34.81506054539188,35.27965545654297,16374800,0.0,0.0,0.0,35.27965545654297
2016-03-09 00:00:00-05:00,35.20591044656591,35.55251048854756,35.17641173269235,35.44189453125,14256600,0.0,0.0,0.0,35.44189453125
2016-03-10 00:00:00-05:00,35.42715975343075,35.58939712019547,35.132178119607595,35.471405029296875,19471400,0.0,0.0,0.0,35.471405029296875
2016-03-11 00:00:00-05:00,35.64102316863839,35.72951653817037,35.43453488885911,35.50828170776367,15695400,0.0,0.0,0.0,35.50828170776367
2016-03-14 00:00:00-04:00,35.500891776031445,35.618883827115276,35.35340100888856,35.552513122558594,11724800,0.0,0.0,0.0,35.552513122558594
2016-03-15 00:00:00-04:00,35.515638540072274,35.73687326805187,35.47139046921547,35.61888122558594,13737000,0.0,0.0,0.0,35.61888122558594
2016-03-16 00:00:00-04:00,35.48614768275898,36.16460418701172,35.250163545580506,36.16460418701172,27868200,0.0,0.0,0.0,36.16460418701172
2016-03-17 00:00:00-04:00,36.02447513136322,36.444821916879654,35.891733745078874,36.363704681396484,17534900,0.0,0.0,0.0,36.363704681396484
2016-03-18 00:00:00-04:00,36.36222776217184,36.473678309816634,36.11704052538053,36.131900787353516,16990700,0.368,0.0,0.0,36.131900787353516
2016-03-21 00:00:00-04:00,36.020455758828625,36.273074582465725,35.74554795596947,36.094757080078125,15743200,0.0,0.0,0.0,36.094757080078125
2016-03-22 00:00:00-04:00,36.05018100015233,36.24335879204388,35.93130170491769,35.97587966918945,11457400,0.0,0.0,0.0,35.97587966918945
2016-03-23 00:00:00-04:00,35.97587570398994,36.38452589348013,35.81241846249952,36.24335479736328,15239600,0.0,0.0,0.0,36.24335479736328
2016-03-24 00:00:00-04:00,36.228499977765544,36.39196007812883,36.124480944554755,36.33995056152344,15073500,0.0,0.0,0.0,36.33995056152344
2016-03-28 00:00:00-04:00,36.39938021938368,36.59255795846607,36.13190116965022,36.206199645996094,11244600,0.0,0.0,0.0,36.206199645996094
2016-03-29 00:00:00-04:00,36.31764998355894,36.770878055825825,36.1764789112957,36.74115753173828,17553600,0.0,0.0,0.0,36.74115753173828
2016-03-30 00:00:00-04:00,36.74115534520027,36.82288536442451,36.51825709641917,36.65199661254883,14516900,0.0,0.0,0.0,36.65199661254883
2016-03-31 00:00:00-04:00,36.70400116139801,36.9046075742438,36.570261663297735,36.86745834350586,14703400,0.0,0.0,0.0,36.86745834350586
2016-04-01 00:00:00-04:00,36.71886561703814,37.060645974462,36.59998635533142,37.008636474609375,17872600,0.0,0.0,0.0,37.008636474609375
2016-04-04 00:00:00-04:00,37.01607544946832,37.060656247830764,36.666866281394064,36.85261535644531,15286100,0.0,0.0,0.0,36.85261535644531
2016-04-05 00:00:00-04:00,36.77087666254119,36.83031487415892,36.1318995903964,36.161617279052734,18658400,0.0,0.0,0.0,36.161617279052734
2016-04-06 00:00:00-04:00,36.109607179037646,36.169048223969504,35.89414047692222,36.11703872680664,20294500,0.0,0.0,0.0,36.11703872680664
2016-04-07 00:00:00-04:00,36.06503886449716,36.33994668498667,36.00559780368549,36.10218811035156,15280200,0.0,0.0,0.0,36.10218811035156
2016-04-08 00:00:00-04:00,36.213625757801566,36.53311142557159,36.17647369090073,36.295352935791016,16436900,0.0,0.0,0.0,36.295352935791016
2016-04-11 00:00:00-04:00,36.29536798922036,36.52569786173247,36.10961891489619,36.139339447021484,11125000,0.0,0.0,0.0,36.139339447021484
2016-04-12 00:00:00-04:00,36.14677282736003,36.43654094448809,36.08733176009987,36.39196014404297,13427200,0.0,0.0,0.0,36.39196014404297
2016-04-13 00:00:00-04:00,36.49596555430784,36.49596555430784,35.97586774714676,36.16904830932617,13320500,0.0,0.0,0.0,36.16904830932617
2016-04-14 00:00:00-04:00,36.079903234796916,36.25079205261516,36.00560190032848,36.124481201171875,12090800,0.0,0.0,0.0,36.124481201171875
2016-04-15 00:00:00-04:00,36.19876528524194,36.406803254001574,36.07245449399163,36.3250732421875,10962900,0.0,0.0,0.0,36.3250732421875
2016-04-18 00:00:00-04:00,36.30279131792658,36.466251373291016,36.05760123487992,36.466251373291016,9124000,0.0,0.0,0.0,36.466251373291016
2016-04-19 00:00:00-04:00,36.503403007728465,36.57770149178385,36.28793343594018,36.525691986083984,10495400,0.0,0.0,0.0,36.525691986083984
2016-04-20 00:00:00-04:00,36.55540647754854,36.59998442689904,35.58951217278569,35.61180114746094,26068700,0.0,0.0,0.0,35.61180114746094
2016-04-21 00:00:00-04:00,35.47806922996764,35.57465953142443,34.720212751325995,34.868812561035156,32065700,0.0,0.0,0.0,34.868812561035156
2016-04-22 00:00:00-04:00,34.96540330536586,35.225450849921444,34.94311149132848,35.180870056152344,12309000,0.0,0.0,0.0,35.180870056152344
