Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
2016-01-04 00:00:00-05:00,60.446745659800435,60.64319832444568,59.797611890736476,60.4125862121582,19666300,0.0,0.0,0.0,60.4125862121582
2016-01-05 00:00:00-05:00,60.58342147516442,60.96777724367701,60.43822098630345,60.702999114990234,14540000,0.0,0.0,0.0,60.702999114990234
2016-01-06 00:00:00-05:00,59.840308449164844,60.62611251234131,59.789062766356416,60.207584381103516,14651700,0.0,0.0,0.0,60.207584381103516
2016-01-07 00:00:00-05:00,59.04596433572528,59.79760239431412,58.823895378860676,58.986175537109375,17850400,0.0,0.0,0.0,58.986175537109375
2016-01-08 00:00:00-05:00,59.33638459616676,59.490128185452235,57.99540137936797,58.09789276123047,17022800,0.0,0.0,0.0,58.09789276123047
2016-01-11 00:00:00-05:00,58.35413216842222,58.379755012974336,56.594627333267574,57.40604782104492,28563800,0.0,0.0,0.0,57.40604782104492
2016-01-12 00:00:00-05:00,57.86728089812331,58.47371213736449,57.19251772633593,58.140602111816406,13727000,0.0,0.0,0.0,58.140602111816406
2016-01-13 00:00:00-05:00,58.25163366454829,58.5249548643984,56.35547150611455,56.415260314941406,16202500,0.0,0.0,0.0,56.415260314941406
2016-01-14 00:00:00-05:00,56.56046080309454,58.3028858966309,56.2102645537382,57.927066802978516,23342300,0.0,0.0,0.0,57.927066802978516
2016-01-15 00:00:00-05:00,56.45796671873525,57.38042827458129,56.30422312609424,57.11565017700195,17882300,0.0,0.0,0.0,57.11565017700195
2016-01-19 00:00:00-05:00,57.73915933094329,57.95269172973856,56.48358778338842,57.10710525512695,13495200,0.0,0.0,0.0,57.10710525512695
2016-01-20 00:00:00-05:00,56.09923196614202,57.7733251875544,55.39884596007673,57.2181396484375,24665600,0.0,0.0,0.0,57.2181396484375
2016-01-21 00:00:00-05:00,57.3633478069132,57.653748746758595,56.50921819585011,57.04731750488281,17102800,0.0,0.0,0.0,57.04731750488281
2016-01-22 00:00:00-05:00,57.85019874648356,58.10643370804545,57.57687754425597,57.95269012451172,11343800,0.0,0.0,0.0,57.95269012451172
2016-01-25 00:00:00-05:00,57.78186105330555,58.16621671555627,57.33771007118075,57.41458511352539,10131900,0.0,0.0,0.0,57.41458511352539
2016-01-26 00:00:00-05:00,57.448754910365615,57.961231333077606,57.0046038985883,57.850196838378906,12449700,0.0,0.0,0.0,57.850196838378906
2016-01-27 00:00:00-05:00,57.74769415794154,58.35412530144708,56.79106680279001,57.192508697509766,15924700,0.0,0.0,0.0,57.192508697509766
2016-01-28 00:00:00-05:00,57.46584604819963,57.500012018698854,55.56114043743889,55.860084533691406,26127300,0.0,0.0,0.0,55.860084533691406
2016-01-29 00:00:00-05:00,55.7404909414533,56.7996096578239,55.57820425715393,56.77398681640625,17578200,0.0,0.0,0.0,56.77398681640625
2016-02-01 00:00:00-05:00,56.38963164497535,57.149812961502974,56.090687597178814,56.859405517578125,16705700,0.0,0.0,0.0,56.859405517578125
2016-02-02 00:00:00-05:00,56.457954122479336,56.61169768081883,55.868609245919956,56.039432525634766,12968700,0.0,0.0,0.0,56.039432525634766
2016-02-03 00:00:00-05:00,56.20173373051731,56.466511837465,55.15115139088355,56.40672302246094,19453100,0.0,0.0,0.0,56.40672302246094
2016-02-04 00:00:00-05:00,56.23588524177626,56.73128193414273,55.59528809297205,56.09922790527344,18958100,0.0,0.0,0.0,56.09922790527344
2016-02-05 00:00:00-05:00,55.79173703654686,55.9454806026795,54.72407519298427,55.00593948364258,16744000,0.0,0.0,0.0,55.00593948364258
2016-02-08 00:00:00-05:00,54.390975032911385,54.621590423720434,53.60517407997914,54.25431442260742,24652800,0.0,0.0,0.0,54.25431442260742
2016-02-09 00:00:00-05:00,53.59663570118981,55.20239710215682,53.53684688616689,54.655757904052734,20741700,0.0,0.0,0.0,54.655757904052734
2016-02-10 00:00:00-05:00,55.01449060122022,55.99673442690747,54.971781514672216,55.14260482788086,14728500,0.0,0.0,0.0,55.14260482788086
2016-02-11 00:00:00-05:00,54.15181977944094,54.68991909974943,53.84433259169555,54.25431442260742,22801100,0.0,0.0,0.0,54.25431442260742
2016-02-12 00:00:00-05:00,54.55324817016687,55.00593900349269,54.09202073404039,54.980316162109375,10316000,0.0,0.0,0.0,54.980316162109375
2016-02-16 00:00:00-05:00,55.56967717652089,56.03945112640088,55.3817675965689,56.01382827758789,17303000,0.0,0.0,0.0,56.01382827758789
2016-02-17 00:00:00-05:00,56.44942008483448,56.79107321571789,56.02235530035309,56.722747802734375,12140000,0.0,0.0,0.0,56.722747802734375
2016-02-18 00:00:00-05:00,56.791076467188596,57.021695113247425,56.23589091227835,56.372554779052734,9722100,0.0,0.0,0.0,56.372554779052734
2016-02-19 00:00:00-05:00,56.09923082008186,56.475049918851006,55.96256695998707,56.31276321411133,8875100,0.0,0.0,0.0,56.31276321411133
2016-02-22 00:00:00-05:00,56.77399702485617,57.12418678134899,56.680042245103785,57.11565017700195,7515700,0.0,0.0,0.0,57.11565017700195
2016-02-23 00:00:00-05:00,56.961893083568825,57.26083707715788,56.62878313121383,56.68857192993164,8211900,0.0,0.0,0.0,56.68857192993164
