Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
2016-01-04 00:00:00-05:00,35.323988754852024,35.4397503822939,34.943625066341575,35.34052658081055,14430200,0.0,0.0,0.0,35.34052658081055
2016-01-05 00:00:00-05:00,35.489354159313656,35.489354159313656,35.05938338077829,35.32398223876953,9499000,0.0,0.0,0.0,35.32398223876953
2016-01-06 00:00:00-05:00,34.84439227710284,34.87746792048836,34.20770033613293,34.39788055419922,9307400,0.0,0.0,0.0,34.39788055419922
2016-01-07 00:00:00-05:00,33.769450342251986,34.108467713353456,33.28159576878731,33.46350860595703,12579700,0.0,0.0,0.0,33.46350860595703
2016-01-08 00:00:00-05:00,33.785977925598644,33.81905355038628,33.033524810138466,33.124481201171875,8700200,0.0,0.0,0.0,33.124481201171875
2016-01-11 00:00:00-05:00,33.29814103234414,33.30640836576144,32.305893846124526,32.562225341796875,10065700,0.0,0.0,0.0,32.562225341796875
2016-01-12 00:00:00-05:00,33.04180549832535,33.04180549832535,32.20666613750633,32.61183166503906,7270300,0.0,0.0,0.0,32.61183166503906
2016-01-13 00:00:00-05:00,32.85163179763371,32.91778308701772,31.818041558011704,31.859384536743164,10809600,0.0,0.0,0.0,31.859384536743164
2016-01-14 00:00:00-05:00,31.983414425021415,32.52914990779513,31.594783512316834,32.28935623168945,10372200,0.0,0.0,0.0,32.28935623168945
2016-01-15 00:00:00-05:00,31.62785911560059,31.842844482495877,31.21442304872999,31.627859115600586,9358900,0.0,0.0,0.0,31.627859115600586
2016-01-19 00:00:00-05:00,31.91726022378378,32.024754474675674,30.834059844949824,31.239225387573242,9865600,0.0,0.0,0.0,31.239225387573242
2016-01-20 00:00:00-05:00,30.544656147992548,31.272304524676873,30.00719114195245,31.007705688476562,12825400,0.0,0.0,0.0,31.007705688476562
2016-01-21 00:00:00-05:00,31.15654271497184,31.512097990108607,30.73483615410409,31.280574798583984,11700700,0.0,0.0,0.0,31.280574798583984
2016-01-22 00:00:00-05:00,31.867656135613778,32.314167891715186,31.545176474296273,31.84284782409668,9537600,0.0,0.0,0.0,31.84284782409668
2016-01-25 00:00:00-05:00,31.53689700233897,31.603048275184953,30.776176290207985,30.825786590576172,11141700,0.0,0.0,0.0,30.825786590576172
2016-01-26 00:00:00-05:00,31.156544353744714,31.437681024354813,30.825794216226807,31.354991912841797,7587700,0.0,0.0,0.0,31.354991912841797
2016-01-27 00:00:00-05:00,31.297100402310836,31.83456840329362,31.024234313358065,31.10692024230957,7814300,0.0,0.0,0.0,31.10692024230957
2016-01-28 00:00:00-05:00,31.388061166203048,31.437674623008554,30.87540139627856,31.156538009643555,6655500,0.0,0.0,0.0,31.156538009643555
2016-01-29 00:00:00-05:00,31.41286412381484,32.08262832819889,31.173070521478518,32.057823181152344,8001000,0.0,0.0,0.0,32.057823181152344
2016-02-01 00:00:00-05:00,31.875923627269763,32.272821916563124,31.48729582661199,32.19013595581055,13595400,0.0,0.0,0.0,32.19013595581055
2016-02-02 00:00:00-05:00,32.066086481268464,32.14050506731936,31.603040305187797,31.975130081176758,11509400,0.0,0.0,0.0,31.975130081176758
2016-02-03 00:00:00-05:00,32.35551037956698,33.05008316040039,31.942074275601065,33.05008316040039,14414200,0.0,0.0,0.0,33.05008316040039
2016-02-04 00:00:00-05:00,33.18237038303829,34.19115196078405,33.15756208102315,33.967899322509766,14590200,0.0,0.0,0.0,33.967899322509766
2016-02-05 00:00:00-05:00,33.71158028030873,34.05886509343133,33.463519248897285,33.579280853271484,11431900,0.0,0.0,0.0,33.579280853271484
2016-02-08 00:00:00-05:00,33.07488325811028,33.33948207183383,32.22320602357927,32.694522857666016,11603700,0.0,0.0,0.0,32.694522857666016
2016-02-09 00:00:00-05:00,32.38030416908522,33.265056868631675,32.38030416908522,33.09968185424805,10256800,0.0,0.0,0.0,33.09968185424805
2016-02-10 00:00:00-05:00,33.24025179474472,33.57926915556899,32.70278378536344,32.78547286987305,11372200,0.0,0.0,0.0,32.78547286987305
2016-02-11 00:00:00-05:00,32.1157028555427,32.537406112155445,31.809761153519105,32.07435989379883,13535000,0.0,0.0,0.0,32.07435989379883
2016-02-12 00:00:00-05:00,32.5291353140225,33.0252571105957,32.16531287348651,33.0252571105957,8596000,0.0,0.0,0.0,33.0252571105957
2016-02-16 00:00:00-05:00,33.356009316816035,33.57099460195767,32.93430607684887,33.5296516418457,6786800,0.0,0.0,0.0,33.5296516418457
2016-02-17 00:00:00-05:00,33.80252680145725,34.38133780762321,33.79425631542084,34.19115447998047,7494200,0.0,0.0,0.0,34.19115447998047
2016-02-18 00:00:00-05:00,34.24076376257048,34.24076376257048,33.84386564635657,34.09192657470703,5410200,0.0,0.0,0.0,34.09192657470703
2016-02-19 00:00:00-05:00,33.9100231984316,33.93483150616128,33.554471099817775,33.695037841796875,5930400,0.0,0.0,0.0,33.695037841796875
2016-02-22 00:00:00-05:00,34.075405096281294,34.455765579065925,34.025794779385166,34.340003967285156,5360500,0.0,0.0,0.0,34.340003967285156
2016-02-23 00:00:00-05:00,34.06713346716803,34.08367128880449,33.438708862050404,33.49658966064453,6533700,0.0,0.0,0.0,33.49658966064453
2016-02-24 00:00:00-05:00,33.15757425354755,33.88522267922175,33.00046966968476,33.84387969970703,10142400,0.0,0.0,0.0,33.84387969970703
