Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
2016-01-04 00:00:00-05:00,69.20398968091045,69.33919030886155,68.48293112615399,69.24004364013672,13400400,0.0,0.0,0.0,69.24004364013672
2016-01-05 00:00:00-05:00,69.30315707642296,69.53750444318614,68.65419936944289,69.14993286132812,7424900,0.0,0.0,0.0,69.14993286132812
2016-01-06 00:00:00-05:00,68.14039836196707,68.8344248027727,67.92408155808678,68.47389221191406,10115400,0.0,0.0,0.0,68.47389221191406
2016-01-07 00:00:00-05:00,67.11287996063001,68.2395399254739,66.91458670656363,67.06781768798828,12645200,0.0,0.0,0.0,67.06781768798828
2016-01-08 00:00:00-05:00,67.6086321314623,67.9060652197195,66.19354709225512,66.34677124023438,10797700,0.0,0.0,0.0,66.34677124023438
2016-01-11 00:00:00-05:00,66.74335957819785,67.13993933161277,65.89610882376763,66.86954498291016,13232700,0.0,0.0,0.0,66.86954498291016
2016-01-12 00:00:00-05:00,67.33823371913228,68.01422991653882,66.82447688416687,67.60863494873047,8737100,0.0,0.0,0.0,67.60863494873047
2016-01-13 00:00:00-05:00,67.88806249144017,67.88806249144017,65.19309219606977,65.32829284667969,14930500,0.0,0.0,0.0,65.32829284667969
2016-01-14 00:00:00-05:00,65.46344223995501,66.38280053955363,64.21961222609428,65.79693603515625,15919400,0.0,0.0,0.0,65.79693603515625
2016-01-15 00:00:00-05:00,64.08442133240698,64.87759439703451,63.69685000580592,64.44495391845703,14551500,0.0,0.0,0.0,64.44495391845703
2016-01-19 00:00:00-05:00,65.1570338739606,65.44545870023336,64.0303733218654,64.68833923339844,11622600,0.0,0.0,0.0,64.68833923339844
2016-01-20 00:00:00-05:00,63.759965939725035,64.67932471318342,62.1375790258526,64.12049865722656,21443200,0.0,0.0,0.0,64.12049865722656
2016-01-21 00:00:00-05:00,64.31878564136959,65.71584720494555,63.99430691533374,64.94070434570312,15944200,0.0,0.0,0.0,64.94070434570312
